# Simulation 1 (Up to date),,,,,,,,,,,,,,,,,,,,,,
# 431 data points written for 10 variables.,,,,,,,,,,,,,,,,,,,,,,
# Simulation warnings:,,,,,,,,,,,,,,,,,,,,,,
#   Recovery device deployment at high speed (146 m/s),,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),V^2 (x),V^2 * a (x * y),V^4 (x ^ 2),N,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
# Event BURNOUT occurred at t=1.599 seconds,,,,,,,,,,,,,,,,,,,,,,
# Event EJECTION_CHARGE occurred at t=1.599 seconds,,,,,,,,,,,,,,,,,,,,,,
1.6912,154.55,42.671,-342.17,1820.814241,-623028.00884297,3315364.50022841,205,,,,,,,,,,,,,,,
1.6927,154.61,42.187,-334.76,1779.742969,-595786.75630244,3167485.03570493,206,,,,,,,,,,,,,,,
1.6942,154.68,41.703,-327.43,1739.140209,-569446.67863287,3024608.66656056,207,,,,,,,,,,,,,,,
1.6957,154.74,41.219,-320.19,1699.005961,-544004.71865259,2886621.25551353,208,,,,,,,,,,,,,,,
1.6972,154.8,40.735,-313.03,1659.340225,-519423.27063175,2753409.98230305,209,,,,,,,,,,,,,,,
1.6988,154.87,40.251,-305.95,1620.143001,-495682.75115595,2624863.34368929,210,,,,,,,,,,,,,,,
1.7004,154.93,39.767,-298.95,1581.414289,-472763.80169655,2500871.15345338,211,,,,,,,,,,,,,,,
1.7021,155,39.283,-292.05,1543.154089,-450678.15169245,2381324.54239742,212,,,,,,,,,,,,,,,
1.7038,155.06,38.799,-285.23,1505.362401,-429374.51763723,2266115.95834448,213,,,,,,,,,,,,,,,
1.7055,155.13,38.315,-278.5,1468.039225,-408848.9241625,2155139.1661386,214,,,,,,,,,,,,,,,
1.7073,155.2,37.831,-271.85,1431.184561,-389067.52290785,2048289.24764476,215,,,,,,,,,,,,,,,
1.7091,155.27,37.347,-265.28,1394.798409,-370012.12193952,1945462.60174893,216,,,,,,,,,,,,,,,
1.711,155.33,36.863,-258.8,1358.880769,-351678.3430172,1846556.94435803,217,,,,,,,,,,,,,,,
1.7129,155.4,36.379,-252.4,1323.431641,-334034.1461884,1751471.30839995,218,,,,,,,,,,,,,,,
1.7149,155.48,35.895,-246.08,1288.451025,-317062.028232,1660106.04382355,219,,,,,,,,,,,,,,,
1.7169,155.55,35.411,-239.85,1253.938921,-300757.25020185,1572362.81759864,220,,,,,,,,,,,,,,,
1.719,155.62,34.927,-233.7,1219.895329,-285089.5383873,1488144.61371602,221,,,,,,,,,,,,,,,
1.7211,155.69,34.443,-227.64,1186.320249,-270053.94148236,1407355.73318742,222,,,,,,,,,,,,,,,
1.7233,155.77,33.959,-221.66,1153.213681,-255621.34453046,1329901.79404557,223,,,,,,,,,,,,,,,
1.7255,155.84,33.475,-215.76,1120.575625,-241775.39685,1255689.73134414,224,,,,,,,,,,,,,,,
1.7278,155.92,32.991,-209.94,1088.406081,-228499.97264514,1184627.79715778,225,,,,,,,,,,,,,,,
1.7302,156,32.506,-204.21,1056.640036,-215776.46175156,1116488.16567808,226,,,,,,,,,,,,,,,
1.7326,156.08,32.022,-198.57,1025.408484,-203615.36266788,1051462.55905918,227,,,,,,,,,,,,,,,
1.7351,156.16,31.538,-193,994.645444,-191966.570692,989319.559269957,228,,,,,,,,,,,,,,,
1.7377,156.24,31.054,-187.52,964.350916,-180835.08376832,929972.689190039,229,,,,,,,,,,,,,,,
1.7404,156.32,30.57,-182.12,934.5249,-170195.674788,873336.78872001,230,,,,,,,,,,,,,,,
1.7431,156.4,30.086,-176.81,905.167396,-160042.64728676,819328.014781421,231,,,,,,,,,,,,,,,
1.7459,156.49,29.602,-171.58,876.278404,-150351.84855832,767863.841316787,232,,,,,,,,,,,,,,,
1.7489,156.57,29.118,-166.43,847.857924,-141108.99429132,718863.05928959,233,,,,,,,,,,,,,,,
1.7519,156.66,28.634,-161.37,819.905956,-132308.22411972,672245.776684274,234,,,,,,,,,,,,,,,
1.7549,156.75,28.15,-156.39,792.4225,-123926.954775,627933.41850625,235,,,,,,,,,,,,,,,
1.7581,156.84,27.666,-151.48,765.407556,-115943.93658288,585848.726781893,236,,,,,,,,,,,,,,,
1.7614,156.93,27.181,-146.66,738.806761,-108353.39956826,545835.430099311,237,,,,,,,,,,,,,,,
1.7649,157.02,26.697,-141.93,712.729809,-101157.74179137,507983.780637176,238,,,,,,,,,,,,,,,
1.7684,157.11,26.213,-137.27,687.121369,-94321.15032263,472135.775736434,239,,,,,,,,,,,,,,,
1.772,157.21,25.729,-132.71,661.981441,-87851.55703511,438219.428228436,240,,,,,,,,,,,,,,,
1.7758,157.3,25.244,-128.22,637.259536,-81709.41770592,406099.716222935,241,,,,,,,,,,,,,,,
1.7797,157.4,24.76,-123.82,613.0576,-75908.792032,375839.62091776,242,,,,,,,,,,,,,,,
1.7838,157.5,24.276,-119.5,589.324176,-70424.239032,347302.984418079,243,,,,,,,,,,,,,,,
1.788,157.6,23.791,-115.26,566.011681,-65238.50635206,320369.223028446,244,,,,,,,,,,,,,,,
1.7923,157.7,23.307,-111.11,543.216249,-60356.75742639,295083.89317763,245,,,,,,,,,,,,,,,
1.7969,157.81,22.822,-107.04,520.843684,-55751.10793536,271278.143162692,246,,,,,,,,,,,,,,,
1.8016,157.91,22.338,-103.05,498.986244,-51420.5324442,248987.271701228,247,,,,,,,,,,,,,,,
1.8065,158.02,21.853,-99.154,477.553609,-47351.350546786,228057.449468925,248,,,,,,,,,,,,,,,
1.8115,158.13,21.369,-95.341,456.634161,-43535.957543901,208514.756992174,249,,,,,,,,,,,,,,,
1.8168,158.24,20.884,-91.611,436.141456,-39955.354925616,190219.3696418,250,,,,,,,,,,,,,,,
1.8223,158.36,20.4,-87.964,416.16,-36607.09824,173189.1456,251,,,,,,,,,,,,,,,
1.8281,158.47,19.915,-84.402,396.607225,-33474.44300445,157297.290922201,252,,,,,,,,,,,,,,,
1.8341,158.59,19.43,-80.922,377.5249,-30550.0699578,142525.05012001,253,,,,,,,,,,,,,,,
1.8403,158.71,18.945,-77.526,358.913025,-27825.09117615,128818.559514651,254,,,,,,,,,,,,,,,
1.8468,158.83,18.461,-74.214,340.808521,-25292.763577494,116150.447986207,255,,,,,,,,,,,,,,,
1.8537,158.96,17.976,-70.985,323.136576,-22937.84984736,104417.246749004,256,,,,,,,,,,,,,,,
1.8608,159.08,17.491,-67.826,305.935081,-20750.352803906,93596.2737864765,257,,,,,,,,,,,,,,,
1.8683,159.21,17.006,-64.738,289.204036,-18722.490882568,83638.9744386893,258,,,,,,,,,,,,,,,
1.8762,159.35,16.52,-61.733,272.9104,-16847.5777232,74480.08642816,259,,,,,,,,,,,,,,,
1.8844,159.48,16.035,-58.812,257.121225,-15121.8134847,66111.3243455006,260,,,,,,,,,,,,,,,
1.8931,159.62,15.549,-55.973,241.771401,-13532.670628173,58453.4103415028,261,,,,,,,,,,,,,,,
1.9023,159.76,15.063,-53.218,226.893969,-12074.843242242,51480.873168573,262,,,,,,,,,,,,,,,
1.9119,159.9,14.576,-50.552,212.459776,-10740.266596352,45139.1564179702,263,,,,,,,,,,,,,,,
1.922,160.05,14.09,-47.988,198.5281,-9526.9664628,39413.40648961,264,,,,,,,,,,,,,,,
1.9327,160.19,13.603,-45.508,185.041609,-8420.873542372,34240.3970613089,265,,,,,,,,,,,,,,,
1.944,160.34,13.116,-43.111,172.029456,-7416.361877616,29594.1337316559,266,,,,,,,,,,,,,,,
1.9559,160.5,12.629,-40.799,159.491641,-6507.099461159,25437.5835488729,267,,,,,,,,,,,,,,,
1.9686,160.65,12.142,-38.574,147.428164,-5686.893998136,21735.0635404109,268,,,,,,,,,,,,,,,
1.9819,160.81,11.655,-36.439,135.839025,-4949.838231975,18452.2407129506,269,,,,,,,,,,,,,,,
1.9961,160.97,11.168,-34.387,124.724224,-4288.891890688,15556.1320524022,270,,,,,,,,,,,,,,,
2.0111,161.14,10.681,-32.419,114.083761,-3698.481447859,13015.1045239051,271,,,,,,,,,,,,,,,
2.0271,161.31,10.193,-30.523,103.897249,-3171.255731227,10794.638349768,272,,,,,,,,,,,,,,,
2.0441,161.47,9.7052,-28.706,94.19090704,-2703.84417749024,8871.92696901792,273,,,,,,,,,,,,,,,
2.0622,161.65,9.217,-26.972,84.953089,-2291.354716508,7217.02733064192,274,,,,,,,,,,,,,,,
2.0815,161.82,8.7288,-25.344,76.19194944,-1931.00876660736,5805.21315946752,275,,,,,,,,,,,,,,,
2.102,161.99,8.2405,-23.812,67.90584025,-1616.973868033,4611.20314005852,276,,,,,,,,,,,,,,,
2.1238,162.17,7.7523,-22.358,60.09815529,-1343.67455597382,3611.78826926095,277,,,,,,,,,,,,,,,
2.1472,162.34,7.2631,-20.937,52.75262161,-1104.48163864857,2782.83908672784,278,,,,,,,,,,,,,,,
2.1722,162.52,6.7731,-19.6,45.87488361,-899.147718756,2104.50494623105,279,,,,,,,,,,,,,,,
2.1989,162.69,6.2825,-18.366,39.46980625,-724.9024615875,1557.86560541254,280,,,,,,,,,,,,,,,
2.2274,162.87,5.7913,-17.219,33.53915569,-577.51072182611,1124.87496439806,281,,,,,,,,,,,,,,,
2.2578,163.03,5.2996,-16.17,28.08576016,-454.1467417872,788.809923765043,282,,,,,,,,,,,,,,,
2.2902,163.2,4.8072,-15.196,23.10917184,-351.16697528064,534.033823130649,283,,,,,,,,,,,,,,,
2.3248,163.36,4.3137,-14.275,18.60800769,-265.62930977475,346.257950191099,284,,,,,,,,,,,,,,,
2.3616,163.5,3.8189,-13.426,14.58399721,-195.80474654146,212.692974621288,285,,,,,,,,,,,,,,,
2.4008,163.64,3.323,-12.676,11.042329,-139.972562404,121.933029744241,286,,,,,,,,,,,,,,,
2.442,163.77,2.8265,-12.045,7.98910225,-96.22873660125,63.8257547609551,287,,,,,,,,,,,,,,,
2.4851,163.88,2.3297,-11.525,5.42750209,-62.55196158725,29.4577789369544,288,,,,,,,,,,,,,,,
2.5301,163.98,1.8323,-11.045,3.35732329,-37.08163573805,11.2716196735764,289,,,,,,,,,,,,,,,
2.5769,164.05,1.3343,-10.658,1.78035649,-18.97503947042,3.16966923148512,290,,,,,,,,,,,,,,,
2.625,164.1,0.836,-10.35,0.698896,-7.2335736,0.488455618816,291,,,,,,,,,,,,,,,
2.6744,164.13,0.33734,-10.103,0.1137982756,-1.1497039783868,0.0129500475295336,292,,,,,,,,,,,,,,,
2.7247,164.14,-0.16154,-9.9064,0.0260951716,-0.25850920793824,0.000680957980833447,293,,,,,,,,,,,,,,,
# Event APOGEE occurred at t=2.776 seconds,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
SUM,,,sum(y),sum(x),sum(x*y),sum(x^2),,(sum(x))2,numerator,denominator,slope,B,,1/2*rho*v2*Cd*A,,downward foce=Fd+mg,,55.8636731,,0.00558636731,,1.225/kg.m3
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,-351889.4364,1955161.83052365,-4179116163.37065,23503302773.0809,,3822657783536.57,-536480241253.842,3063809928976.14,-0.175102324781982,-32.5462612638706,,,,,,,,,,
